Price,Close,High,Low,Open,Volume,Daily Return,50 MA,200 MA
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,
Date,,,,,,,,
2022-11-28,142.21432495117188,144.6006680593858,141.38601049309779,143.12152865000314,69246000,-0.02626440088223969,144.20348541259764,151.87764560699463
2022-11-29,139.20675659179688,142.79613475713955,138.39816810033238,142.2833621487803,83763800,-0.021148139334118632,143.9460336303711,151.74595043182373
2022-11-30,145.97134399414062,146.65175056417294,138.59537264763534,139.43354266054223,111380900,0.04859381518513417,143.77622589111328,151.64690021514892
2022-12-01,146.2474365234375,147.05603992895004,144.57108159207246,146.14883626075934,71250400,0.0018914159570111444,143.67455139160157,151.53003917694093
2022-12-02,145.75437927246094,145.9417393182281,143.62441514150157,143.9301165589326,65447400,-0.003371390724496881,143.58231079101563,151.4118907546997
2022-12-05,144.5908203125,148.82115263004172,143.7427797370437,145.7149657221435,68826400,-0.007983012008070611,143.51228149414064,151.3059379196167
2022-12-06,140.92257690429688,145.25152526861334,139.94633926052808,145.02472805518372,64727200,-0.02536982223542994,143.36219268798828,151.1893989944458
2022-12-07,138.9799346923828,141.37613319907325,138.05300496587287,140.21255080814953,69721100,-0.013785173778317672,143.15375915527343,151.07777324676513
2022-12-08,140.6661376953125,141.52404869832506,139.13770582962303,140.38017739203008,62128300,0.012132708269448456,143.01685272216798,150.99543849945067
2022-12-09,140.18296813964844,143.54554848860332,138.94048147476286,140.36045763658447,76097000,-0.0034348675778005378,143.0151953125,150.89758304595946
2022-12-12,142.48056030273438,142.49041581439468,139.09825402700014,140.715445687667,70462700,0.016389952314300515,143.143759765625,150.80085910797118
2022-12-13,143.4469451904297,147.8843635443182,142.23405505341051,147.420898645852,93886200,0.006782573606125553,143.20797271728514,150.70764194488527
2022-12-14,141.2183837890625,144.6204015969479,139.19689014923398,143.32862218685506,82291200,-0.015535788499425385,143.1557489013672,150.61270580291747
2022-12-15,134.6016845703125,139.827980094081,134.1382196907759,139.14757356682156,98931900,-0.04685437576338036,142.96528442382814,150.46819438934327
2022-12-16,132.63937377929688,135.73570542541242,131.87022238639204,134.7890645018001,160156900,-0.014578649570990754,142.75467193603515,150.3154912185669
2022-12-19,130.5291290283203,133.31977409731115,129.49374338835526,133.23102933615738,79592600,-0.01590964048494281,142.6069952392578,150.1672561264038
2022-12-20,130.46009826660156,131.39688354522443,128.0836106828586,129.56275008486864,77432800,-0.0005288533083199765,142.4514404296875,150.03767093658448
2022-12-21,133.56626892089844,134.90735575255198,130.90382132695478,131.13061846159687,85928000,0.023809353937088495,142.38636077880858,149.93274585723876
2022-12-22,130.39108276367188,132.68868142818795,128.48793035610765,132.48161030905115,77852100,-0.02377236545483641,142.27037872314452,149.78490032196044
2022-12-23,130.0261993408203,130.57840891041715,127.83707208521685,129.09926968617603,63814900,-0.0027983771214853403,142.05554412841798,149.65697399139404
2022-12-27,128.22164916992188,129.58246208692498,126.9298699732108,129.55288050582337,69007800,-0.013878358208167074,141.8953857421875,149.53862728118895
2022-12-28,124.28715515136719,129.20775681904706,124.1195211570346,127.86666981780208,85438400,-0.030685099154672546,141.57718963623046,149.4207809829712
2022-12-29,127.80748748779297,128.66538340269742,125.95363574555239,126.2100144549332,75703700,0.028324184684559217,141.30301712036132,149.29859649658204
2022-12-30,128.123046875,128.14277294659772,125.657822079017,126.62419645842127,77034200,0.0024690211302147436,141.0329899597168,149.1559024810791
2023-01-03,123.33063507080078,129.07955079083166,122.44314998227297,128.46817802573926,112117500,-0.03740475988582148,140.6763687133789,148.98419094085693
2023-01-04,124.60269165039062,126.87070818781424,123.34049402108371,125.12531965096696,89113600,0.010314197918948498,140.26879425048827,148.8023480606079
2023-01-05,123.28133392333984,125.99308946159266,123.02495518012978,125.36199059273537,80962700,-0.010604568083956267,139.7918702697754,148.60702674865723
2023-01-06,127.8173599243164,128.4780403774463,123.15314460938177,124.257571392045,87754700,0.03679410221013013,139.34876525878906,148.41750102996826
2023-01-09,128.33998107910156,131.55465346679887,128.08360234953716,128.65553802002677,70790800,0.0040888119977959825,138.97498260498048,148.2237660598755
2023-01-10,128.91192626953125,129.43455432577363,126.33822308555574,128.44846138243565,63896200,0.004456484920916104,138.70222595214844,148.01394481658934
2023-01-11,131.63356018066406,131.65327120715185,128.64569958998982,129.42470644063985,69458900,0.021112351586790812,138.26850128173828,147.81454135894776
2023-01-12,131.55465698242188,132.3928269168101,129.61205277186403,132.0181218476768,71379600,-0.0005994155148116853,137.88045318603517,147.610424079895
2023-01-13,132.88589477539062,133.0436732754904,129.82901533053348,130.19386494625152,57809700,0.010119275314948606,137.57199340820313,147.39647121429442
2023-01-17,134.04945373535156,135.38066994863155,132.26462822678656,132.95489015736672,63646600,0.008756075743987957,137.3974578857422,147.1941770553589
2023-01-18,133.32962036132812,136.68233001992917,133.15211582478094,134.91723044564642,69672800,-0.005369909044497634,137.32961364746095,147.00379375457763
2023-01-19,133.38877868652344,134.35514542774973,131.9096394708051,132.2153258346004,58280400,0.000443699794801633,137.26827850341797,146.81517887115479
2023-01-20,135.95263671875,136.10055969629155,132.3534032973474,133.3986594670003,80223600,0.01922094240214811,137.24757080078126,146.61911212921143
2023-01-23,139.14756774902344,141.32683964763805,135.9822029643826,136.19914460303502,81760300,0.0235003241377576,137.27932250976562,146.45561000823974
2023-01-24,140.54782104492188,141.16906439218428,138.34883807200805,138.35869358432294,66435100,0.010063081364268145,137.43039184570313,146.31496288299562
2023-01-25,139.8871307373047,140.44919583129123,136.87954456914778,138.93061947978296,65799300,-0.004700822130896065,137.3315850830078,146.16949077606202
2023-01-26,141.95794677734375,142.24390711048304,139.9265826744515,141.17892492583348,54105100,0.014803477840487522,137.21838165283202,146.04443462371827
2023-01-27,143.9005126953125,145.18243632337052,141.09015728986634,141.16904651814795,70555800,0.013684094212883968,137.1720346069336,145.95039302825927
2023-01-30,141.01129150390625,143.5258315295515,140.863383580403,142.94404030165967,64015300,-0.020077907557728758,137.03319244384767,145.8325305557251
2023-01-31,142.2833251953125,142.33263284521934,140.30128406034757,140.71544123571715,65874500,0.009020793142448635,136.94444396972656,145.70757961273193
2023-02-01,143.4075164794922,144.571114195543,139.3546881653997,141.967828937729,77663600,0.007901075425644555,136.84011505126952,145.6133310317993
2023-02-02,148.7225341796875,149.07751316889315,146.10937904089744,146.82922262442523,118339000,0.037062336972800036,136.83084564208986,145.54673717498778
2023-02-03,152.35133361816406,155.19128562284567,145.77409661965578,145.97131216518497,154357300,0.02439979562271466,136.95884033203126,145.48685123443605
2023-02-06,149.61988830566406,150.97084596204795,148.68310295478358,150.4482178700856,69858300,-0.01792859470036401,136.9894091796875,145.41414241790773
2023-02-07,152.499267578125,153.07120329051187,148.54504029445562,148.54504029445562,83322600,0.019244629207171515,137.0600131225586,145.35980609893798
2023-02-08,149.8072509765625,152.4302620416696,149.06768120571854,151.73999993153234,64120100,-0.01765265266066529,137.1351531982422,145.314734916687
2023-02-09,148.7718505859375,152.1837390894266,148.32811173185976,151.64138491373802,56007100,-0.0069115505683164935,137.2663037109375,145.2591368484497
2023-02-10,149.1372528076172,149.46316214008027,147.3694580195322,147.60648709847575,57450700,0.0024561247322028024,137.4649136352539,145.235207862854
2023-02-13,151.94203186035156,152.34693578344766,149.04836048379,149.07798723256394,62199000,0.018806696515675236,137.58432739257813,145.2264316177368
2023-02-14,151.3000946044922,151.8630330104811,148.98911761787627,150.23348636384839,61707600,-0.004224882660838536,137.6853805541992,145.17974437713622
2023-02-15,153.40367126464844,153.5715611952289,150.98405804107867,151.21120146838675,65573800,0.01390334001875626,137.83836639404296,145.17297565460206
2023-02-16,151.80377197265625,154.39127521881363,151.44823591009165,151.60624021713144,68167900,-0.010429341610945442,137.9826254272461,145.15668575286864
2023-02-17,150.65817260742188,151.10258897284194,148.97925796607987,150.46065589718617,59144100,-0.007546580367190914,138.1773373413086,145.1272074508667
2023-02-21,146.63861083984375,149.42364564911486,146.5694867858314,148.33728134701136,58867200,-0.02668001143258336,138.3305108642578,145.0455311203003
2023-02-22,147.06333923339844,148.09043534297916,145.33504135327465,147.02382684289825,51011300,0.0028964294678062164,138.45845489501954,145.0113798904419
2023-02-23,147.5472412109375,148.47558640924544,145.41403945071286,148.2286867318044,48394200,0.003290432408658228,138.60574035644532,144.97601078033446
2023-02-24,144.89059448242188,145.3646375819345,143.91286646196608,145.2856278870893,55469600,-0.01800539750328245,138.65394104003906,144.95301708221436
2023-02-27,146.08554077148438,147.32003866375578,145.62136835842597,145.87815356453322,44998500,0.008247231597959148,138.70671295166017,144.92395519256593
2023-02-28,145.58193969726562,147.23122785062068,145.00913059683,145.22640353387666,50547000,-0.0034473026663639494,138.7939840698242,144.93174823760987
2023-03-01,143.5079345703125,145.40412186804485,143.2116520085762,145.00908849876785,55479000,-0.014246307826822235,138.97210906982423,144.94853824615478
2023-03-02,144.1005096435547,144.8905915062189,142.11542689154663,142.58948505088003,52238100,0.004129214701726891,139.20133178710938,144.94592586517334
2023-03-03,149.15699768066406,149.23600736765022,145.50288630750634,146.20407279147852,70732300,0.03509000800633566,139.57388916015626,144.97631313323976
2023-03-06,151.9222869873047,154.36165661510182,151.55688034550414,151.88277460629178,87558000,0.018539454062765026,140.00313293457032,145.00233959198
2023-03-07,149.71994018554688,152.11979733212814,149.25576768015293,151.79388801539042,56182000,-0.014496535336792626,140.32620635986328,145.05874256134032
2023-03-08,150.97418212890625,151.56674727343432,149.9470862905562,150.91492862836495,47204800,0.008377253836763465,140.73786834716796,145.13847339630126
2023-03-09,148.7224578857422,152.62346903568368,148.3669218148619,151.65562670311525,53833600,-0.014914631173437831,141.1117935180664,145.2057660293579
2023-03-10,146.65841674804688,149.06816014816815,145.77945444910702,148.34721726847982,68572400,-0.013878476506090531,141.4805288696289,145.2356048965454
2023-03-13,148.6039581298828,151.2408445051467,145.86830586973156,145.97694231528436,84457100,0.013265801070103667,141.96686492919923,145.28868915557862
2023-03-14,150.69764709472656,151.49759944522177,148.23853654610156,149.4038955086608,73695900,0.0140890524801085,142.4246681213379,145.35145511627198
2023-03-15,151.09271240234375,151.34948260848185,148.06077752387876,149.31503194180715,77167900,0.0026215758190892835,142.88406143188476,145.40017223358154
2023-03-16,153.91722106933594,154.5196567133458,149.75942505583248,150.27298045799404,76161100,0.01869387756750851,143.49579315185548,145.4342071914673
2023-03-17,153.07778930664062,154.79621636647911,152.36671707978053,154.1443976469308,98944600,-0.005453787151712963,144.06529510498046,145.46797733306886
2023-03-20,155.44801330566406,155.86281797805782,152.23831786199295,153.14692183341302,73641400,0.01548378775104653,144.70862869262695,145.51423755645752
2023-03-21,157.3046875,157.4231944974596,154.59866219140062,155.36900288355957,73938300,0.011944020092975238,145.29837524414063,145.55749256134033
2023-03-22,155.87266540527344,160.1292123200188,155.85290921676807,157.32443633451206,75701800,-0.00910349282964984,145.84902893066408,145.62224445343017
2023-03-23,156.9590301513672,159.54654859691777,155.72453196517867,156.86027933820688,67622100,0.006969565467230376,146.40997100830077,145.68869258880616
2023-03-24,158.26266479492188,158.35154504613158,155.8924343453171,156.88990343786057,59196500,0.008305572749127466,146.94255310058594,145.7490260696411
2023-03-27,156.3170928955078,158.77621864094067,155.9121738846932,157.95651005912973,52390300,-0.012293309366016025,147.43780181884765,145.8033183670044
2023-03-28,155.6949005126953,156.52449472162644,154.04561279409856,156.01093927220384,45992200,-0.0039803221214483875,147.89398193359375,145.8806499862671
2023-03-29,158.77622985839844,159.05275625859912,157.37384166607825,157.39358278783644,51305700,0.019790817397078886,148.3885174560547,146.0004723739624
2023-03-30,160.3465118408203,160.45514829132492,159.27003296644855,159.5268031814781,49501700,0.009889905962764622,148.92885528564454,146.15395252227782
2023-03-31,162.85499572753906,162.95376161088404,159.90208569195596,160.42551172065657,68749800,0.015644143785360276,149.51817962646484,146.31564945220947
2023-04-03,164.1092529296875,164.22775993608965,162.18343872786127,162.23282167038158,56976200,0.007701680851392778,150.08131195068358,146.4704934310913
2023-04-04,163.57595825195312,164.77094409936112,163.06240276891677,164.53393008377392,46278300,-0.003249631987313095,150.5698797607422,146.64906692504883
2023-04-05,161.7291259765625,163.0031364887197,159.7934413430479,162.6969833628771,51511700,-0.011290365009178127,150.993505859375,146.81103309631348
2023-04-06,162.6179962158203,162.91427882271006,159.99098020805553,160.41564039126865,45390100,0.005496043052793276,151.4481231689453,146.95625801086425
2023-04-10,160.02059936523438,160.02059936523438,158.09478511621296,159.41816361866267,47716900,-0.01597238258389788,151.80937622070311,147.09105178833008
2023-04-11,158.80584716796875,160.34649846878187,158.51943515436048,160.33662790848967,47644200,-0.007591223892950527,152.10748291015625,147.20541870117188
2023-04-12,158.11453247070312,160.05021717246308,157.79849370413785,159.22063801456596,50133100,-0.004353206822003353,152.4495477294922,147.2996656036377
2023-04-13,163.50680541992188,163.7438344852104,159.41814822842684,159.625550544249,68445600,0.03410358848714856,152.87401733398437,147.42087387084962
2023-04-14,163.16116333007812,164.25739832506682,161.78840194622364,162.5488419808256,49386500,-0.0021139309092124137,153.2690902709961,147.5610972595215
2023-04-17,163.180908203125,163.33892759169828,161.99579292794192,163.04264500551295,41516200,0.00012101453951340879,153.55825775146485,147.69262077331544
2023-04-18,164.40553283691406,165.33387789076258,163.5956947875371,164.04012619342146,49923000,0.007504705343744478,153.79934173583985,147.84260520935058
2023-04-19,165.5511474609375,166.0745734796078,163.4870550672227,163.74384033117565,47720200,0.00696822426992072,154.1179669189453,147.98745460510253
2023-04-20,164.5832977294922,165.78816920558748,163.50681889136789,164.03024493447634,52456400,-0.0058462278654618505,154.35964752197265,148.1145369720459
2023-04-21,162.97352600097656,164.38578477260316,162.45009994594136,163.00315275355902,58337300,-0.009780893630904397,154.62297302246094,148.22688552856445
2023-04-24,163.2796630859375,163.5463189024918,161.85751882372426,162.95375377005053,41949600,0.0018784467175307906,154.91312927246094,148.32390464782713
2023-04-25,161.73902893066406,164.24752277490956,161.69951654722522,163.14141715156464,48714100,-0.009435554472344565,155.16516479492188,148.40982887268066
2023-04-26,161.7291259765625,163.23027992570658,160.78103984940847,161.03781003602157,45498800,-6.122798045116173e-05,155.3609066772461,148.50637023925782
2023-04-27,166.3214874267578,166.46962119212645,163.14141866066578,163.14141866066578,64902300,0.02839538903376515,155.66133453369142,148.62100700378417
2023-04-28,167.5757293701172,167.74363439949644,165.79806388046575,166.40049965137717,55275900,0.007541069784574361,155.9447756958008,148.7437336730957
2023-05-01,167.48683166503906,168.33616700655767,166.548616072207,167.18067853080987,52472900,-0.0005304927235720847,156.25843688964844,148.8513677215576
2023-05-02,166.44985961914062,168.2374257243008,165.46226102978648,167.98064044655123,48425700,-0.006191364632010643,156.57427062988282,148.9454606628418
2023-05-03,165.3733673095703,168.80033534118735,165.08697037258037,167.3979472668269,65136000,-0.006467366881735215,156.94896575927734,149.0494091796875
2023-05-04,163.73397827148438,164.96847661956093,162.2723364468385,162.84514548869322,81235400,-0.009913259098226379,157.28237854003908,149.12584281921386
2023-05-05,171.41749572753906,172.13843848392673,168.64233101133158,168.85960390825258,113453200,0.046926835450823656,157.7597836303711,149.2306665802002
2023-05-08,171.3483428955078,171.6940084046762,169.97558155808977,170.34098818753938,55962800,-0.00040341758428885655,158.28893859863283,149.3237897491455
2023-05-09,169.6398162841797,171.38785496168964,169.47192632998963,170.9039412906591,45326900,-0.00997107169206779,158.7600241088867,149.4145637512207
2023-05-10,171.40760803222656,171.87178057282452,169.76819076413835,170.87431142683658,53724500,0.010420853940831254,159.27653747558594,149.5197804260254
2023-05-11,171.59524536132812,172.42482451357537,170.03483786854437,171.6940112425966,49514700,0.0010946849515938162,159.83828369140625,149.63257118225098
2023-05-12,170.6656494140625,172.13919719280526,169.1129675562631,171.70405030041803,45533100,-0.005417375902858956,160.36958648681642,149.71520248413086
2023-05-15,170.171142578125,171.29856159606754,169.57775779377548,171.24911034897144,37266700,-0.002897518262375942,160.78986938476564,149.79260871887206
2023-05-16,170.171142578125,171.2293268320526,169.90411791612752,170.0920236008516,42110300,0.0,161.15484649658202,149.84465118408204
2023-05-17,170.78428649902344,171.0216283275313,168.5393327985131,169.81510548834717,57951600,0.0036031016282149775,161.57613342285157,149.90467498779296
2023-05-18,173.11825561523438,173.30616130301183,170.6755118549318,171.09087517456516,65496700,0.013666181848786652,162.01901489257813,149.98374168395995
2023-05-19,173.22705078125,174.44347306887536,173.00947735219142,174.44347306887536,55809500,0.0006284442136330615,162.5091067504883,150.0332696533203
2023-05-22,172.2776336669922,172.78201528070161,171.5359102025042,172.06006024351018,43570900,-0.005480767062511105,163.02149108886718,150.07962341308593
2023-05-23,169.66677856445312,171.46670153051892,169.38986966050507,171.2194603598222,50747300,-0.01515492781602612,163.4427474975586,150.1140550994873
2023-05-24,169.9436798095703,170.51728111058472,168.63825433413288,169.2019563309073,45143500,0.001632029837897786,163.82766815185548,150.15223419189454
2023-05-25,171.08102416992188,171.98097065861623,169.79536692698053,170.50742278182787,56058300,0.00669247812937801,164.22743438720704,150.19585372924806
2023-05-26,173.49404907226562,173.83030849826073,171.19965909306288,171.40734829469508,54835000,0.014104573631422035,164.61897094726564,150.23027389526368
2023-05-30,175.3434295654297,177.01478218217846,174.62148962052487,175.00718521743593,55964400,0.010659619180331203,165.0642837524414,150.27763275146484
2023-05-31,175.29397583007812,177.37080753192686,174.80937774220615,175.37309480914308,99625300,-0.00028203928413017554,165.4612030029297,150.3069748687744
2023-06-01,178.1025848388672,178.13225256191362,174.97745389452527,175.73896066364617,68901800,0.016022279119914495,165.87716094970702,150.34499473571776
2023-06-02,178.95315551757812,179.77399801140302,177.28180279681203,179.03227450268932,61996900,0.004775734610929172,166.33877075195312,150.38805503845214
2023-06-05,177.5982666015625,182.90900173212887,176.07525265044882,180.61461168229852,121946500,-0.007571193210295424,166.75155548095702,150.41685897827148
2023-06-06,177.23236083984375,178.1323071989488,175.47198988688834,177.98396853821802,64848400,-0.0020603002986490093,167.13094940185547,150.44580238342286
2023-06-07,175.8577117919922,179.2103015517758,175.36322943750844,176.4708650826228,61944600,-0.007756196675017812,167.52176177978515,150.48081817626954
2023-06-08,178.57733154296875,178.84434109966037,175.50165126625262,175.93678298136524,50214900,0.01546488762570375,167.97941040039063,150.5488751220703
2023-06-09,178.96304321289062,180.21901740774703,178.63668307937917,179.4970774647442,48900000,0.002159913952063164,168.38314666748047,150.62053428649904
2023-06-12,181.7617950439453,181.86069753893617,178.97292275194738,179.26961514651788,54274900,0.015638713897625056,168.81145233154297,150.70471046447753
2023-06-13,181.28707885742188,182.11780541012092,180.42668457715504,180.782712398369,54929100,-0.0026117490004358146,169.18009399414063,150.77420738220215
2023-06-14,181.9199981689453,182.3551449189476,180.0113041223616,181.34639700670587,57462900,0.0034912543988929734,169.53630889892577,150.87842071533203
2023-06-15,183.9573211669922,184.4617028293976,181.75193407830622,181.9299555739799,65433200,0.011199005159151731,169.94393615722657,151.00384666442872
2023-06-16,182.8793182373047,184.9264820484004,182.2364973319158,184.669341613924,101256200,-0.005860070818866303,170.3669400024414,151.13604049682618
2023-06-20,182.96836853027344,184.0463516092697,182.3749987164677,182.3749987164677,49799100,0.00048693473831296075,170.77394744873047,151.27699836730957
2023-06-21,181.92994689941406,183.363942649416,180.57505504326872,182.85956101105992,49515700,-0.005675416134497402,171.21213439941405,151.40912162780762
2023-06-22,184.93637084960938,184.98582209518955,181.64311708726814,181.7123518491607,51245300,0.016525173570558493,171.73474487304688,151.56685997009276
2023-06-23,184.6199188232422,185.49021256870566,182.968349622031,183.50239899871212,53117000,-0.0017111400256930587,172.26485260009767,151.72931663513182
2023-06-26,183.22544860839844,185.97476858314397,183.18588157961648,184.7682307420945,48088700,-0.0075531948217290035,172.6592254638672,151.87776206970216
2023-06-27,185.9846954345703,186.31105559004374,183.62107045135676,183.83864388833905,50730800,0.015059299060957043,173.11569610595703,152.047387008667
2023-06-28,187.1615447998047,187.80436573389431,185.5297592960992,185.8561043245189,51216800,0.006327667781935276,173.59530883789063,152.2085723876953
2023-06-29,187.497802734375,187.97251662731944,186.85498175364998,186.99343619982474,46347300,0.0017966187174291992,174.05715423583985,152.34161010742187
2023-06-30,191.82949829101562,192.3338648928707,189.1493971154997,189.51532434310897,85213200,0.02310264703622833,174.58272125244142,152.54351119995118
2023-07-03,190.3361053466797,191.74043305970056,189.64381815695955,191.6415305781977,31458200,-0.007785001564620586,175.09777740478515,152.7307093811035
2023-07-05,189.21859741210938,190.8503829545932,188.51642591121868,189.45595434700246,46920300,-0.005871234637983558,175.62267883300783,152.92679168701173
2023-07-06,189.6933135986328,189.90100282202306,187.11211517011608,187.74505196417672,45094300,0.0025088241484505502,176.1509518432617,153.13346755981445
2023-07-07,188.57577514648438,190.54382026308585,188.14064336966692,189.2977302172838,46815000,-0.005891290688890605,176.68768676757813,153.31594970703125
2023-07-10,186.52862548828125,187.89340155065938,184.9759437256739,187.17144648236777,59922200,-0.010855846444819961,177.1836767578125,153.4762841796875
2023-07-11,186.0044708251953,187.21100889013437,184.54080738706045,187.07255444450544,46638100,-0.00281004945870289,177.57733642578125,153.64965072631836
2023-07-12,187.67581176757812,189.584506155405,186.39015480100775,187.58679348705417,60750200,0.00898548800987431,177.97933807373047,153.83619773864746
2023-07-13,188.43731689453125,189.08015296828228,187.68570919657313,188.39776494849258,41342300,0.004057556057869505,178.3983477783203,154.03792289733886
2023-07-14,188.58567810058594,189.07026113812964,187.53737794948708,188.13074770594125,41616200,0.0007873239149214228,178.84106414794923,154.23871620178224
2023-07-17,191.84925842285156,192.17561856911308,189.6933076328095,189.78231082986184,50520200,0.017305557639031965,179.37058197021486,154.45095443725586
2023-07-18,191.5921173095703,192.185502135392,190.296576033276,191.21632100425936,48288200,-0.0013403289405189422,179.92774475097656,154.67135772705078
2023-07-19,192.94700622558594,196.0424552700726,190.52403079875788,190.96907695660155,80507300,0.007071736222980629,180.3583349609375,154.93476356506346
2023-07-20,190.99874877929688,194.30188710755215,190.37569621729313,192.93711105379268,59581200,-0.010097370694683083,180.75134307861327,155.20949562072755
2023-07-21,189.82188415527344,192.8184459451999,189.11971258876892,191.95805149771712,71951700,-0.006161635254392839,181.15498443603516,155.4574235534668
2023-07-24,190.6229248046875,192.759091941705,190.1284425094743,191.27564505606543,45377800,0.004219959426589703,181.5392907714844,155.69139030456543
2023-07-25,191.48333740234375,192.2942956871053,190.79106514120798,191.19654428358876,37283200,0.004513688993796672,181.93705261230468,155.92818244934082
2023-07-26,192.35360717773438,193.48102617402893,191.18663623876353,191.53276478098633,47471900,0.004544885143515254,182.37081176757812,156.17410049438476
2023-07-27,191.08773803710938,195.02381285425056,190.42513357699178,193.85684188907683,47460200,-0.0065809482816474585,182.78914367675782,156.43997436523438
2023-07-28,193.66896057128906,194.46013535574042,191.99760780036658,192.52175788835478,48291400,0.01350804902865299,183.2591000366211,156.71712997436524
2023-07-31,194.28207397460938,194.32164100543085,193.10520379928346,193.89637842130432,38824100,0.003165780419907005,183.72905578613282,157.00443908691406
2023-08-01,193.4513397216797,194.55897509423534,193.12497963718022,194.07439216394232,35175100,-0.004275918183981542,184.13571746826173,157.2907448577881
2023-08-02,190.45480346679688,193.026102358892,189.73286353794578,192.88764791924382,50389300,-0.015489870781944193,184.48027252197267,157.53917922973633
2023-08-03,189.0603485107422,190.2471029357017,188.58564975883863,189.4559433793295,61235200,-0.007321710614128896,184.81592681884766,157.80333312988282
2023-08-04,179.98165893554688,185.31217710978225,179.9124241755589,183.47270249377223,115956800,-0.048020061566106054,185.02222442626953,158.00225662231446
2023-08-07,176.8762969970703,181.10906361378406,175.39285032979961,180.12009916893692,97576100,-0.01725376883868268,185.16087677001954,158.17905754089355
2023-08-08,177.8158416748047,178.2806562533865,175.6203390114105,177.7070549630004,67823000,0.005311874421194629,185.29557312011718,158.36001472473146
2023-08-09,176.2235870361328,178.93334011391454,175.0566010766963,178.8740046582552,60378500,-0.008954515096488702,185.35016387939453,158.53532417297365
2023-08-10,176.0060272216797,178.7553475423464,175.64011515660735,177.49935830249015,54686900,-0.0012345669391493619,185.36341583251954,158.69044723510743
2023-08-11,176.06544494628906,176.88739582771854,174.83748251539495,175.60001780962375,52036700,0.0003375891470724923,185.37884521484375,158.83513679504395
2023-08-14,177.71925354003906,177.94701832041608,175.5900993670502,176.2437010263368,43675600,0.009393146930418483,185.3711785888672,158.97387001037598
2023-08-15,175.72872924804688,177.73903700795614,175.33261529851168,177.14486608365337,43622600,-0.011200386296602027,185.30669006347657,159.11736808776857
2023-08-16,174.85728454589844,176.80816171418965,174.78795629022963,175.4118501481314,46964900,-0.0049590337668599105,185.25187042236328,159.2789057159424
2023-08-17,172.3122100830078,175.78815784652573,171.79724982185638,175.42175166053434,66062900,-0.014555152617748535,185.15346740722657,159.37386779785157
2023-08-18,172.79745483398438,173.40153844678508,170.29199700813362,170.62869538621166,61172200,0.002816078737210903,185.0922622680664,159.4830697631836
2023-08-21,174.13433837890625,174.4215338244587,172.05471756473415,173.3718183024321,46311900,0.00773670854241626,185.00340240478516,159.61219703674317
2023-08-22,175.5108642578125,175.95649623435884,174.54037449165708,175.34251507159627,42038900,0.007904965164946542,184.9343588256836,159.77587020874023
2023-08-23,179.36314392089844,179.78898080878903,176.60021337314086,176.78837280424742,52722800,0.021948952729371918,184.88638580322265,159.98907676696777
2023-08-24,174.6691436767578,179.34336155038372,174.30272234931607,178.91752463221655,54945800,-0.026170372248887075,184.75402709960937,160.1801448059082
2023-08-25,176.8774871826172,177.41224254469248,174.1145567754665,175.6594223889941,51449600,0.012643008715644388,184.6531768798828,160.37959213256835
2023-08-28,178.4421844482422,178.83829845949455,176.81809282485807,178.34314839003864,43820700,0.008846220570792651,184.54287414550782,160.58400314331055
2023-08-29,182.33404541015625,183.10647826164347,177.7588638881504,177.95692088146865,53003900,0.02181020689669322,184.53196868896484,160.83070159912108
2023-08-30,185.82981872558594,186.0278908459401,182.9480567481202,183.14611375769312,60813900,0.019172356471146346,184.5891976928711,161.03571334838867
2023-08-31,186.04766845703125,187.28554353881972,185.66145203594442,186.0179606639307,60794500,0.0011723077218679379,184.67155212402344,161.22786109924317
2023-09-01,187.62225341796875,188.0777829772235,186.45369150574666,187.65196121049496,45766500,0.008463341540349223,184.72526977539061,161.43488304138182
2023-09-05,187.8599090576172,188.13719185182467,185.79018566129048,186.45368485534252,45280000,0.0012666708523056958,184.79006958007812,161.6344155883789
2023-09-06,181.13577270507812,187.01815699545173,179.70973831822653,186.57250991647675,81755800,-0.035793354666624255,184.7482760620117,161.80649070739747
2023-09-07,175.8376922607422,176.48139642487362,171.85668142571674,173.48077306769622,112488800,-0.02924922209022829,184.54533599853517,161.94255935668946
2023-09-08,176.45167541503906,178.49170643953835,176.0654589567214,176.62003973987865,65551300,0.003491760761887397,184.33113861083984,162.07888771057128
2023-09-11,177.62020874023438,178.5510931586707,175.61979850768685,178.32332838951461,58953100,0.0066223985827664755,184.13358673095703,162.23723075866698
2023-09-12,174.5899200439453,178.3827714442694,173.12428004812202,177.7489799506068,90370200,-0.017060495074188275,183.78879516601563,162.36972312927247
2023-09-13,172.52017211914062,175.58019553637163,172.2923922361182,174.79785006313273,84267900,-0.011854910777688188,183.43247650146483,162.48747863769532
2023-09-14,174.03533935546875,174.39184798430878,171.89628758242847,172.31221179761187,60895800,0.008782551151651719,183.12881134033202,162.62740409851074
2023-09-15,173.31240844726562,174.78796097983732,172.13396406629226,174.76815074757482,109259500,-0.004153931672041256,182.8011932373047,162.78289451599122
2023-09-18,176.24371337890625,177.64004017321716,174.46117014263496,174.76816076178545,67257600,0.016913416401645343,182.5545520019531,162.96807929992676
2023-09-19,177.33306884765625,177.88763455688093,175.41188399014055,175.79810047412076,51826900,0.006180960715506556,182.37064086914063,163.12488792419433
